donation_id,campaign_id,donor_id,amount,encrypted_amount,created_at
745,1,aef9f51f-6292-4bae-87db-c1962c2a616a,227000,165501687288633227026215028564239205979509999383450116123937968924638779048741617725687247116444737301879795965958900884135899453571524334227886590533741476070801302953577544132949425550282561533804770977703568332887465714969354509880477478180377760791567176544481767238234253719348776934733232770322268097512237434401407898883158774907706169834221050922921311961694883566870660773815122877565561787542230887169279988437231201593327295503912415777816299153523272516567792577727873120102251436860945882084624576343793773625074669852052360182560259099954306444834331031297598364954941757691149267783479333905870065468597766690044185119211495151503188974432931724866468599221974079524143427749977565315539923907096532791963945462501860392453320049632499033791460431452182553026476742276384587444190836587566085073854508153075244386256466062880141986609447470581493767042269731856846315277405959931603734713718453086941237623010033000783894244647494194303106840847068566183612461772015107172773683546947943237597456447719169609265333501924971950742065522240550540075699126394400621426508291139216975563160314608302325771658460869403747921752917207645730132098966524926084516471663500326695205453376869373403117850796325155381448052275431,2024-06-12T11:12:37.004Z
746,1,aef9f51f-6292-4bae-87db-c1962c2a616a,324000,93748980947175495759149181538579510034882464591219359847681273433096448671920868211463539146015017308909161649360706848719727299802365523723629051041898669099624909851968639227815919581556439715170821875764164456362427713815720398962271431625980908682614137972679116961467822889904272668117287927517283163652640490423447618108574332939761280940912348839791111362963187461853581297789329193698430294134094454815510500393708393605963080730149766888853979597812974202003879533045710380340391634785723386139092095924142826205758743443751534903087285025452633935952434195910421344257494810252896639413939885940801909923491218468530107992041345269040110308122388328437648352665373889058495847222924020498355123800679983023328416439614372691520126871033436726054579803664569536309451007524793139129107304165549676665223506462320376248626983782238190634862504570058317394967217721666174391667457748108967148306613351652324472255437368330653117455496339415102708771559987653732429471080969443300430252999900025779276804648731844199837206204960989170938698700002657890068483028549700644876130879156061783961413055575559333852290428946706486321347704069843201583943861834826739934535559576881838222217984618510899995120734000450228137045416904,2024-06-12T11:12:37.037Z
747,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1273000,202167119361983984451210741904344617236935579921801214622702919175214054711319486722107552300403172880445060342364898415216448685472973814788693504072373191344321070136430786388868306804106467564357760907116621279784542708917838230293646296049753836725174088223992682343884563220737393872997965179836081224526497508394697789777727360926226445843756180791029352932827479685108588071853720018935631179145687307700310582396245302158766850921158007672757449087983680259324268658162743838180940222391337212829113116253027966735143914314066629468679442247866898544557477804387646448008714070991206071525894106055947686751683605521496914796128722573283039775894182976220815201081073777146762156312308405451754343373568218543197677731561509007816703687155044790907676724631184889756809344575905204140976687080414146873449331497638572844531885496519890625706133067930460757188082873514999390611441034282855549407110212472347561434048655691431081053135293640966980786128629186182721390557627776878529479177214455904765396403402546720013530704940249353172243385874126075103912131551734161173239776586749511852637012597497381209959460071669015526633869926024403239361229031035826372497206121255168338022628526589090883528835211294140106860276522,2024-06-12T11:12:37.069Z
748,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1970000,32794998340725180977089910599131459221148636688547877323736653450685784219654048679735033512004962133477484734612741540059462229376708630572228272634185165184423548890754970413068681929206129834411922551684024311144426746374648062503883340396333525394774403883481086183555299287483357234097243474123149238759171624524001164701851556429177489404294190405615885301302904745936568219714107644571665705686526243978100247653041323942881468530620852401977462967450970943995858413441542421244993112111018285334709051196443309632745244663070979944703238930946146355372598415880482134835305245743940029680872410811843546187578705326454762144686445648707703006606952670998438964783389271314731704752154606049768044473995180440971633211256871884890706827500859430317603577244548919397401057078170628344325634814227859317536583993725283232541798323460869595629643355838485121438479320239624701482456139782163300043593170006701291090422423724366477854619296548018838482313168963609247957917506501855995543265930185183966038311953953733387471017176075352713420912752689829478722088133190084172837387480076215840667379506043348769409449075709298696263152412830643990911780530804117145396725735882888765969165481813044419775631969537160346365458257,2024-06-12T11:12:37.103Z
749,1,aef9f51f-6292-4bae-87db-c1962c2a616a,389000,354099953153970279866281068807515105205352225789755742245804231048986490437444781484570289015362804001205217484434965771708735411560892212708808180706844583717253750976842795879925617055953561618379811335018062759764182733700735383570346145575036121959696345644388210027084827618033085788401263418353334533061733022502467100688130147305869837230796950568445943444702026188200011461667391890426882568175025861515516652753670530823123097234747539875833828620212867676418247390573280815890354924664034537531170047993284694265789682856041956141489242772071960470180207130518282585024361490771112272317721209413571238669984369123048651856928583232340789181540544892667564973057944872725222031014779259931000210846479718201420360250806561580114791187802680242277732726367628375504345054797929424312962672356825527187939640142380555845621515036444286444324954610087824150987640560271698299720241592791529294486843442767769261160304833186067204737777258556071294712061799751373728863393704943696854873289456159471497839588529673595510627902298653232617217418237948937852084135436506787465032205176685258652723010776658931667439511120946956468844861337798602591275561432340885538579133627808958084456038931678254923045743920167609453442574445,2024-06-12T11:12:37.135Z
750,1,aef9f51f-6292-4bae-87db-c1962c2a616a,653000,18063499719512341774634484319142842156290140733480418153277488392651896485686209556924802551690279615107553859704641543582709010198231593080960919936701884999598973179130706391532957493203358761252117589338153305896674149540937850702900180576009164341022085099446939086188917867175093990313897989778330256821109164553810066427146775902261568033650532713566267203558387618451755101513042013284965189687370039110786397184689649434724383472182918171796441769239111879559886026916040284697605794981185067146333055836990238313188094648208877006464330205492502247546612395299907795971701811254521561351040803611956992037305655829201640446200114240292687797356219238477455886002155694561859047674750018628217576531345888369194282819387259163831310415685399558872184781122815409377762780390532261495603125645667187861559502339058756586696345595901301049727320122455971100754193894314038580127552765287061081107591611941644885671692942515926972065897320161537697254893362655235952934167770045328176598758869403625729010170930001068828440093320228349473301906126650039473110306852574141009377887994410510254351690065636513021183833638115055417126998120101312252264090807561672972258216123647662504141898336354099181928313124001532315721038892,2024-06-12T11:12:37.168Z
751,1,aef9f51f-6292-4bae-87db-c1962c2a616a,583000,280004966302451551661664976416381325625327042036833527125093921141884001825549947508396296651869378989579490767263347154626163728212728052339602038778734486676862275386777697565695428858749365407651746960454298401309136695778650932238649767871273351919447919814848299954450103993847392155218948868009358813575055454849726064367181797771512269596169445892292858931247787084029014068577156181817883299882473723770334535348555668946474713665829521189465278077954509283775472481074562979659853767586753032977191179611135042107546338502838396265516820099089268418881744037966450077889400011332737453185584706742161909055180962212540765285718987509695893778424260542537230396103716636580861917400726780585991934169492014585834844375395076058560131291242261691689125795839054886265995472806455338207281216043137188873416320518906810904773730633314273840169695915538006504008109161227575421531446556567824776253536444365160718467655907545116004934032684872389956346692676164780442988476968897376283885346882596380980332957270905500699627584849154804699492373946960485967922972404228322498347195253305177526545174187489575542384389557700282732290249944292563717449713917784038986059078298374347298382624079234993891178440061971128354467253470,2024-06-12T11:12:37.201Z
752,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1257000,96358131197350501968742233971389326268277612149668896326827348274624243876447757084708546631312273045019288185965889384836746526912185499373369963650139924940226253861104505736745988073729130148642843062469761391786689471240069773373683189384754086384377315797696867792977257033044013313923980859096610217715232240611213669467704967135792620622070112011247075135100066905072424085145824997840932145685271849523989746004118555208854145634221800848234931927696073602135865814075892378964250733077751155290916974573019449395306792869902992981389472983500335338559088332096161194512936161730029840611204465450155286633677798247216469117840062161091220223685381175508565113410089386995625093555195013501719177272002407121508249638652699537208248507782931923121117125941727682916463429748449333753064180091922964850903544823299625246524962978931970245829275514721242896908045664414243304854173763826480959851228237487330304938883951924816205954645445503521413468371879126445682393245913917465187235634619526148822008399317394434484470463072123145388522625727581342194632098757130376207585729073479247418515140958827829040055521257927696600973943595886012691402973388908018841866009620100815330748125350674990509481299061044826584847751900,2024-06-12T11:12:37.234Z
753,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1039000,191787042499937744325929456655739577260242811933225866672872793677372629004459382490617946221590757717632959843870195069397791590157594296117211821974797244482376286040543206280038462744818064500025970871107657905357510136983456151406869492018863013075929584583140412937714410349466643739683567869250650455256219284229491961781196981964652215243955882718541894625032572737592518610386137882172395203061327602766499450291630990838316313357324668919162672166360090026319173020643377213045266182925360869486566503286819535044195778366069916945368103705321683516981929472065800327009821471798483576224081240868944648100438496756497491150327626361266114006635076612878068906133288112730472583145529467544404129851779788138931839748035871563112237958591094088872911607822078533608400589044635249990327433309543251262051796999799091775175251643586951250390954404353429054343193037816172948684274722181969036255901801141676528759300396218333430523336278506337045668262115735167860360783721729556249789026248162140962444779908147062109103175820929376256982136645542769458675711399693669759656362923287287901852809865845199484487753109719870692598799773257001863534450073373475886541039587663553610645392802179742685080552743766928969833705510,2024-06-12T11:12:37.267Z
754,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1539000,211458133816629019379604893548335613512160805479550567900785657193360873566545930970002772038426378780824299294514540971909169252802204540662971882549767752449306471133546530564085378172708488468433103699470503244081446027674559535124681448557796416897759217385838675767228722820730502063557536729924338076407903504558470582311219558522496079308794862488957519000684576063928087300133023536594162510863461483288980487686848243502577822846260083632512735040908742403168450278941850958527912072092304160100846893054659924257836664014447657818406456721919499282645924994235814154611427697432596237270827650968693223551695403673933024235537783423731274057495276941914268564841119946897530707695923900841006685812513074401182835415508923545354874591497321592683290071909740171252506959834672997265829233971192928167105304441960470579170305967483624660863860201879310643578219880299211614695191448715373181086276930693196834495044401077776988157622082294882801454930805231108438887317679495727394166317961964141755668916865152154738065597574727676467206516105328680839577729074395168353059590203401304527786937878932115479535707556962328362188128842306410534043056680765153017748523274198410873348391719132987465602819819141265018479243059,2024-06-12T11:12:37.299Z
755,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1690000,58983724028894572428016175930691598560913381465147693005976422389922099400198475117320692874713389950652576099128482903265558394200693753195204266113341571645748161290673719901466042307958760502158601791075132681940877120412323781271489254077964577713277411342929665154427035610832686520364324684149191297326833076591106211109375428149732607183946362884029165243099803989061429874031284417748479947986765633302156856224451611944606492788952041697815663831699049038990731243109056446075430307838543009574655812486561830501225368644597628919490939804148595711809005079123987363354472480003212584204838302228731736703864087188693267123645675205453976289708746210233623902337169069272969557066361578213936548781223681135379926362903427419348218394225894917046114467590539038929651631650728040170672617812157288984058295762529846694386666740476295627731382495286450924965493250672423170533945616659595351606375620435694859741937909337667740855540810450197656899806517939878616779703278012679909634235220592833401807313288998894027819042261466028031651310954279448023364880742784914783549732403097062350588740944480618320529577691634567774514483152947334092419856294559767490233781665589162211345557811676595864229989822104002103870723319,2024-06-12T11:12:37.333Z
756,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1828000,101651231325593236904553235456032313891986120721643722500238314469039538926248044144655954233035743844328569974308254773281648957865151947428097602382842724756737449042425292582997473479256838733770186587928286345946011795758895427080334832575407343536994985362410910074047322651348206820717808676608963171031013997780328609343293891127463869532929147133669691103773441838109079524322336955821409834765654331738351854913149535167374148891877072514356802794104124752045439090607743087079752196632736602957252350294128864944472153869694541235308783475366220040532368684091166070126728619560715607402862597510518665752095514808419430123703328357547996300486062771206841952291566705726416980707835462112633739800174631979032988272357549570498663502921829967774231003657823761215329804210240297177631020821101390641854767077968585906851277616350623830908670808070460264547012891774208188740671682598689280875318676237930746778003244419942781847097148232717978802222639550595227538936656509973977082520440843886592321093213784920174260491803847103913160935374280146169051377292784547248999347240483042492856350305020333973527121354444336836775044485754313408101907628456334678285321012838266255593564190690859483900075973166683656547292767,2024-06-12T11:12:37.366Z
757,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1657000,221974682092706433558506882011322996079679405185100230039191661257565649969492838028824610364831283246216340694576367362321938417535882675416711520365584417606792593617924268535728255587637282196903315406519340881695108777976602267746478557042608139359047150147511534901992133185675116671473728742246601984401434207685366083647195053699584991482487167715095920714391659285678060243994887899698818483710462061371928073997468983821682104321183134113706194412085841719395031843089330608659088622421416364892034354145709772103463500413990850124310138459577223709183386307868911727148042629920843177804339315965430909983356635542832656978755747397780318226556677242983796303608627671557477144987457163244023589763025974011007779384737492386136810251418254924046925155841826144208336833848990526073151172344263808570646296303709677046160114170398487914987551451377498479462210575788169472720111619685228453134330503436188634341247460621544976994237268344041272251781481813031851522796385024225908079528914133392194576465158377234118568091997349753720619864479504590922151385848122824518054787671186256100836624455103599071509418876712998796390729169403291523148934580413142833633186837206758117136577041773521531736090660965467120910854779,2024-06-12T11:12:37.399Z
758,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1760000,230396691972212308691848056246005129580373776310816856634054512337262565420666801053838131730219795158911033010195160315962230878116555867370338434863814521079051401551442562698608991003192621453194259540352868095071339710408946800689838036134009203164306182755392861995966315999261242315301368425744808346737991006280660020036478365357230674880666853357452726419606551592456415738436245328098246590905587488643560953864307108981862282277016979171033679853432567705526904474885469619078419104340463597438894123140169668268913780401242847225967227758045856168367255840931075980703554091238068965080194410602103437381924164215882478905392190086132796349560167063618061364634301900484703494505435620488112776640166638404747268488642125429600869481394109463492773295483993332840402374788271206050246460729695817673028719914092820828846940144782623448328123134903164262240363378597937600059960049980901555156405329997805730918880845202466361796697350347577646737830356660033217185247458661031978198665075129332937059784777321816841855477906697214792814481821205490322485173160172101518449549925921975033460372603088021942953843530657407985313894792896480303131870059418827016074215905519139981340687241225881635535408718349598275685526434,2024-06-12T11:12:37.433Z
759,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1672000,162841243756453561373730242756808338674136077743036390901808526887000938647281372277807845753838692821253202626345121993216980868111853900694817867401477324662410654835774866640685939867016245977994783253777579235092145484390755091671715903334424339455655436331260653291836927500442723942945243676925248544612867773004570267413039815829601680768672073641115624590982474552964234874495142948947650668731095354139592257543991641880677572173295685835833916017642769203394082017369537592035106821423101938380800813108241808610903204068298359931732560619973232616645828915728651407910444939046097238001230912013383439269410495374266348324947721182634414594349213709982438010221004294896876919806665445366571236268007374324052692138375405566696009418664301074276558499537501376639068217121831618526066295167587985802998943659984757379392862227974895685510336062573682531490165128136564084953763133677457542916019869148917740712315121703864626176752379559876318681775821685340429859333185478451793306986137179514975361420904036997213257417895475307052456146899990476102233295019478150423469961716338050450446186170801202606157478224388370384116073344748845353517417491817894429746175508603532055465135538691619659288677631341795767456640238,2024-06-12T11:12:37.466Z
760,1,aef9f51f-6292-4bae-87db-c1962c2a616a,577000,321793422012919207539455871283481742045379480184131235844717115923095905059705637511770163965411949497418334545554092461514403890589854828311985589567708861315110781711736463172394361737649689189506176834827530024036847035668513307515845759318847780587395188900806852934586013044224062253367844205051917465031302565360713110553994020676891817619244301101774051195217979987837516944032085498260488034174885405796742071411610473910386659427774348316335012659697522554396773083565395141815025097822208204930631283547387516660170518183617813682704391103704810231850117317505665852189394411957813185580665051069057381558948974890494554237186752125914499874414949214351909290602742404149963460509723354543747593892162262189635363913699835147643400192783562570766823707899851548807691286817887560874460015332618346929868350777996193101799189783142622006533126581233901432641816119650187697886374003308898237119777653039845671049619549396587866146546253776478284947897325534767385299754836895635489772051206095852207332265733920610000536896335218620513466542341954430761309189142647429752483865291040443859757538977335997039067765875044486087225534916925869210845357280986210489778854032144056289337958275867306927095398769589308640662638984,2024-06-12T11:12:37.499Z
761,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1370000,14232489011127938830388735129890368629143268857005419060922965959926961837523913478414086027019812200866468724337271775827230801705702061925069811360909296090886638623894740172669005354662784633502454193734252875411722449256115192941218412581117277000643083918816137304319092528807758873368369898630231702962231049701396031410968415972052134630899823069695291315758445042997853170771658233090134147783390360095054840025122203215858521449801313769415126336440170799911837904526727372869524360121971815205504106187963603412416821564988393702844985231429869944763068538584489486949255861609737169772093454607098263277431529476917175208851027004731010557410746276912772019746149809252273126018092762299055903397250130354151527328894505036425502715237165691639941282878735795673858199758906637578044071673762702538058658995171007867257253788686184005470417786208271723929132714687683880584643250133329186920307809271037073740808371983303855658012706502753856167362063158854560189930428031624260027107730888014276334963509270031655176831582654401220206108824897191269811665527089893478953316224269717926478009201473864653125479551633806997254763256117681333340023983786826603452756847403252894188639852609774316158676500892512685478118587,2024-06-12T11:12:37.532Z
762,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1589000,266977982036172492720103433208350345059441092019097926341874280267525242361713963045250136986473054272043936253578561934906392699974095412376989215697307354563514301949359230573972276836486270036926861464614332652144040739977879876272143092588688836480434837463917011142054166833801610223073014637513699358758972277521116270903711260332132023382245846692364092916454695599140510668031996192563550694574917332831325761076876528442071598234661339484541294644262739481945942401414472692974766189784646974378072577989323162343645344965852435276837582682799346658585988539532201968771971132675695106395267144032951958269812186533135071823877399161159356757390411075810988513944957748394906735309699520020389681670196346539590184265768696327093887081098388001791866496632791431579716120121971880962935616603436334143680237749312785066637025844103209018666237235937748620260178001830438733503727085290757914437713364584776471561916043285251744590947418458021365884651291567548742460055453673311048076568656861130299047690844755062278650981683828865920933843522122238967547978263500945183426930129184795582509135478383869943854651857372147802833240972629082898010065636629162113934270950552270466391157894030373826638184625763005306597806532,2024-06-12T11:12:37.565Z
763,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1048000,162168062227652132902201438163575904555293085133132540937403949046295359002918096939051777980705088715226926519539664649316886230359836669508826771285014495699861615764871553378759708304554146194468644372706958091908526927058330704607178691375183791775629019839841994511932622989147705936784039341521916661229984011729369849918400702073961379926654406162378473162949399247968205301248285843158385768943980201653621318511877407561262611387260087012258355908147910170263541260129714997536062171390455315401830378173231758398675979818500729143535233790629896098452281949150306876456483507038429201911159426584202815053861133880628639300569428593078487037386794817841849953620558790323711930584320246157856609703499595831233562123632986811930706147709979371978860939083719367195605227387730435312178513509774124784114026562054695792022271533382431868933768012471728300347678138523180479688137402825882673810189751441952620437881265846926466211499589878624590543237966619740303023439865222349034146102167864017695027851209005778313169144283479558171041315202788530354914347044011807544601535042741972881634511735157669254717191102670843829404123219805909633596283809233534549508649512767892588821514891462190322883645492546926266272113056,2024-06-12T11:12:37.598Z
764,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1791000,274110028369886123085154166270490629763996963790589424977588549589678145618064376158928184900837555088646277329864233992182876994952878079790784666731349812585518038708034882272777720844671435744381382691429567748698566639700343260889363327324684025154866981801467159339292473492132766237878880685105806190049592984434402816041853382374899892408737309903089788862358665743408125632236251349340823062554070759716059706605156645255913588039035330204952272561230624880406529726706228043363685794095008033280293074963568588478374756096596283870450737795116493382736637659450973627386467764723591723676417355083651281436166650964271218960702336256989755627820464357227619819884297810347889162885660479392113592887401649064719445274643019499300820099402455804731731517794914572356625249879070199720385310432861792051463520115571511948584128958166096245271953505362665450386301728999988919034221550006101471490807644616089084579953003254061895130536185174952834107890932594261532574006906337461314778357320876233408854915740857056004753440565203751548270636922476528245863883798686729580682321461716982141981778530978249591176788381890330906430376432756978405365037880748037358581213163957480879477564838071185295867840925159779714978186598,2024-06-12T11:12:37.631Z
765,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1604000,141806720381380095640353652142071031750688490930827930752039232315113225509559620123181556764057571490460769016915530715986627316606902311222718683007296525309428070887019530035001483194398705727578545703365367143988415122972200685484386635331881076970145601138666765068786848718487457531523983737394453310463999729725993852842614346140058470430893202971607320984766763062565216879709623266841319130154301404517608442909252814320907293183403064379685260641785228702075241062707708601556894807379387714038737766229894441452502189143434894579461045273655009387911089764771779312295574960670364457681517129635396813536020030632030898869669465680107578358427743653493776198895028583821419163128684058287088858591180651079787643386883986576097161047819837499182796159355085656392932397384190211293781350734307423175151345406674443107790698470144544709217529747224346230805253367998349295415633131026537311046050475683883061387149974465452423645163177477629936972459443680602959512344411076116734040802066164973783708478588349739710391122649026575269490065245614078431301978267977348113770708141288857221135212611761232496767277290399829992102146116765593345184515497240690192507876454144438652775958723865611525742614059358407813151229996,2024-06-12T11:12:37.664Z
766,1,aef9f51f-6292-4bae-87db-c1962c2a616a,982000,326952151836246507933312656696188188810037936183696348705538783760068162161285138155959936289875465277879067607039764983640329090969159881015949855677966178926973990837776266139605788704931195008824277564501578080979022889254507907094762213016496116636350245314890451406979978105617658213748781027897241920417605527999617449678464267818183525626724178508923562004077118363303502480889996973447389805231219838340433126769987234797511978125840081948492379219135382351904014071760005694003444742398265829380548497029188008271704183775868191402666717724692004233458399500994657624815669053021091510835093206018733448303807154789439693249394226350833813537783280008435345225017179705252631280895797317270829347420065823184132570254480902000884306302370405252654926402471052367656575315056550217630761359690253397384703935321890034350516944696635323190058791438238140516795895394619534557177524563194903431834467295771441564872587394716745924491137243778348773949287590064349557249789512114230701963261566313015234193452452916289477670805669735765009412544590637852812450311807326399415396169357581176907368866830365049752869422484993915959639466123542104624010992374787420954730523727089718333074442603682733433817846011417282832344101426,2024-06-12T11:12:37.697Z
767,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1421000,86704355418351110818847500864770790006504895384817301102894713155760015316693277818423001180166364465455229063572905941157198347019781901058304746156383787443596073544167553685503683295162905213249697773637847012691062262847949257320844620918768120755578338416557872199342443041703766341890778208077690204051841568775521928728430070740037243431730437670881759648326232799301778675964408012443502584419636617701117178014023800533049476582798588697697782510840053118966833846971993696254664814679500625216618191652602783704047406136534727778599813083512221379910627781031028533930224191752143308791209631358930990005874544103502350528647734858027657851204167868635876860423582302676168661991486751486269663077718512864211704764904215478346663112195144910710650851768119401577248672259865059712781185660997917436189464655813649613615236348203693358266379054781562664815478773031504092467550935783711474389176899452061614126571280039917318463950455405431136548814463180663159031287884817350087127668425766354864438132023914522604681945945995351873278853617775693762711523236716535861537867864482807426776311781437140411737836703035599814671801251530769179531869821558228283583661082204226095807938235720176354215746930060173130562182320,2024-06-12T11:12:37.730Z
768,1,aef9f51f-6292-4bae-87db-c1962c2a616a,11000,1568362925607388968143557885042204447427764907659333258229975717000074685011825816181840994316915731523595151539843112330395708626566618682209707574779383800344782825060557126921468102858956959223536718548511893976239274178812067355673355532149018900306563238878766547324866065736181411814989005440358061844643720149655439289199210800502858642441410847966403610984993267368150579426931290228129433525435602099064582975120564142127551866329790875710237083380452316387834728168265775996168695551369748689457372399031220409591588614461886184561130905303429431801749485544887244705835794626246000016451777676952167781821800745951679511131606385610642918055619082200585891288562201998827598305332799148031304883240390648878096259335156835155237604720561429704913588437705217579144592645251674292415322199570049464152789359049330621276088652773698930267840984214921461749369549045849286035956683983428297807294736294451164869575312015578636052341828955166466401004912749036547152803446738373301279806269315076515403047862536587389618000745317364470087530061088804352935669367998663859227905493647694533939769609862014262905910598850389936412028997293644271159271310655792449098472692210817015547947549181185886273461187177542599875990015,2024-06-12T11:12:37.762Z
769,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1508000,108712930510399235437703244109598208243958459881098933824490510890501032817623431611135171106331867658949988693455576955518113951908386067681981137343175864616427668689265930562185200783731658777869975954402589238812679015542565284914552081663298516217944522886195958426733200732850645913145216555141929571987744894627496858208544864331899767015080499529505411783981094390380784456332451368370134342578486837756240568304340767283676013924809724493448485294101664876939212529521475210098269091821872920910835968521350085837025330298825826432951161452611567997586618387296906855168342485341042466978771582360068021851500412485611111274599301833296743116252603010801965720179983569690441908726326806658651934174288408016258880917543378868665298664458644990062148179292672822013495709052797202663746779970709721204544675127562745859871749025646967552848239694612321226992570233332078693237628395659867456554114842580987954265338712858175277671938897043885566728131587525714922207104209478378986345103801905471113893997537310545243622021063732872278006900330117034942004928925744685955909135680577218757127713194098106713601820149321041418983093495792648666336305394076772614578456931633916074941032121961297765240811197244608347490667745,2024-06-12T11:12:37.795Z
770,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1441000,156129230638627928568700118853833055319385385604992900342480185333377227711473928788617056034205820329166865216486008143378605226334755206087482874281027326652235574009255559449360135803752629694882917165525080410925912266693096128543945307644230268320808482804986501394388856505739706582237500264297589490697634428591913893790802737130021298276454799655903981678490800434173779899566821333971700799914050368885650027141702551585110439806854496667159695320275709511385452981427993432702445321532979613778227877755035434800494945266475270708921210401738033449813785732510686692947382584006440279480536932256069637615770942372512669942756640643161848030234557328386062741586230515934442064844705642390580244289693152950666597545174584847191632430029253220614547102468327114558627801730734827835379627279405849212675766000574401208848943472234677645971215759215339961475333020391629044922437622494536071523612198402007113433998468223283446514934120405596105494175567239026079442216456115990744647369009180595484741774422819692024662210526334833364005159538477926796531804061371772381306166250269238349249295625121769026896586055864762364569688481635070721915706097196729867400022714392919715274697535691210902281537281172247419106061832,2024-06-12T11:12:37.828Z
771,1,aef9f51f-6292-4bae-87db-c1962c2a616a,523000,148155743164166028678096083003490562897490783288427938664456457521998368813596372610959131965000687036941548658184240968440708889904063584975148767056387338850626053314238945696878788973879557718148065920513325403406361903268980947482050661617619690843176187810116937568160640613382139249795161187599811860011183302927640522008934968621527275122286642286994759976820663927478223618032174167797199132285591873864080971659867445101041915458414905311871744332898549996790221147991888954984328757359556641064749156419061431066735182938187447285339776452770826500710542933064001941320546540592533663730499548392956629114807564132642774991288939913827268676751102083816474043381582126226594779823191866002114423158345099134904894034886584848566297060069795104491978781342240783164271876981105057801155117404935665155358847162987766841779871493269390490309947981816411892725491966328654083207077927791127654592268810531631852244308839579933287598639280005274267881752509936328167282097965826906332525526852239521854086049183015874600978788178670731162948658048800888216592505019617004855149552706274748420013502436257231641092505107577816288526368188600468523264599845928890390552293478856452842420046929086282304306282662842054034456494336,2024-06-12T11:12:37.861Z
772,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1873000,245401632239869722438923026260995373709975281894437461872245503676552044599575236926524523296442241978593948058683992391361391409140700788842622425969326053163240022280646186402597669056582931817448779805378304638179391962145897944569051934314532592165673736496169954931376695800542674310189131192379894205263439717577495805323270453693333336376812526372302098557818060919756917343188711951115587741445926591500595588674370524450984138514922935446481776727426550057817824076858215847652407217824938093424206572927526577551787897641849710414542547816077754968337012076007948907642491701601543858386353461400172569188325688541862621610340094570355858074826289774362263615953301745279288126148458124922543341637209201604612579670848354292249926230295997499571789186081304533319531028542271261626967312310024576669883797501416499605029773199650895717182759657485691039409948800658843194140737777321106118821319174322102052569794036347432603724881895203561544596650351240262926096933396956544989076809027381843854873311976523918184563519478591223527357575839908035136301468987532910083875615509278043505617835634928752807019301581025578111985986479669958849700400705316532765882682725085280801040425274048951735884900118167664886055680113,2024-06-12T11:12:37.894Z
773,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1584000,284012391740991503354163529299247163296703350919894428106884867843049073671880086173658720939441414912716616753234302743996706302326180683938856145166977947165754454365308067942777582936606337216382217073527947850201359129724636391583225285669879346423162231793217035214425591691538433469906569135927313187323789581695228047934120126589224652076943075811835440040639421244279306650448240245452719988846610307969239938181460980976498203616461215116312615691943779960975045121852669794845134991484215465513367581001550786346931914740063510113524115784205262246651357750447291446348631014568154700384187139799052616520380461867687431168239944340697154224297650838673785929814865251586040445563272222601329319377695301340479209540813394478073071985013060550250923126116356685897069986863563780115354690302301558306838606365238526001228331637259903676040565313625202299490557501072404085918242153379726670456060034796365477183819372329531819992993614480757456547208038916616101878970130045423980642116742081993862188738135388999643894089334723334208146515292012906351490865677141414478800958169258137563805835084921312856917836571219308299273357785560888043473378016260152390316885087466842963968628132935762772187837792025101305601157371,2024-06-12T11:12:37.929Z
774,1,aef9f51f-6292-4bae-87db-c1962c2a616a,26000,325906459511294191986888664697639477489882893553494642822059898157172529411105248761559889777512774977018854995271479251835571711522790412438014154520814573392422373402716143660764553935608280638466379620192380830724458908574634775826672592815543225962722902687186312747340229613500720885465675069098143941399638399780444826221087177061485098110028839239609038701530163544136921332786985110489052918726566311390463955955417490311261022410286216401942705131256825206531373549318513570745908446915908137238574800142566907854570170789832034091217101474246254338021190146850660543379505484577249066914808599790712442102880278679383012448802554347140620429869546055491252292106509548520540402573859929765012548263549702064343581432352800109309600163782808697227208481540279659337841589630788892518833466110827002324555582781151730883206890498491223339349595160220835755303841825841013440808276403341697845418454382043402911683846139209120673770891229742949088399531233787503582357915001119920112191157558449280518692692647967727572957167181195529858073629277290414487120362941005076785984288587473373537421724527651164363801619717279360655178021180854082392009075638270127531402835309672486705084146928868816893562978884988986613669317097,2024-06-12T11:12:37.962Z
